"","X","Y","Cdh9","Ctgf","Slc17a6","Lxn","Slc30a3","Gfra1","Spon1","Gnb4","Nnat","Synpr","Pcp4","Slc17a7","region","anum","section","id"
"339",309.004,128.294,13.7731302568766,0.440554671516254,16.196180950216,73.4900261423051,0,34.2661684473744,0,32.7242270970675,0,84.2879631734485,1.32166401454876,131.885258013185,"ant","1234560","1",339
"340",131.126,130.193,1.16851308882139,0,0.350703162034517,0.583510367470197,0,0.467106764752357,0,0,0.467106764752357,0,0.234299559316677,0,"ant","1234560","1",340
"341",373.929,130.798,3.76017297413446,0,0.478297655179823,0.0684913110042706,0.273965244017082,0.478297655179823,0,0,0.0684913110042706,0.136982622008541,17.8431280384626,32.8826784131503,"ant","1234560","1",341
"342",447.08,130.154,2.84477663399498,0.128737132443481,0.516518494803724,0.387781362360242,0.646825592277003,0.128737132443481,0,0,0,0,0.259044229916761,0,"ant","1234560","1",342
"343",825.673,130.753,8.13078938627892,0,0.64462855666679,4.00108868140385,42.5894010407056,7.87199690002583,53.5590655792154,3.87247665793261,1.16221352917297,0.387404509724324,19.22906594826,142.996180388973,"ant","1234560","1",343
"344",548.222,133.068,3.42520108777544,0,5.22471244986259,2.50303156414359,0.087825668917319,1.27347219930113,1.53694920605308,1.8443390472637,0.175651337834638,2.89824707427153,6.05905630457712,1.14173369592515,"ant","1234560","1",344
"345",101.271,132.965,4.06805161141197,0,0.290499933958526,0.0578894795931845,0.115778959186369,0.232610454365341,4.47538304054947,0,1.27883123101308,0.0578894795931845,37.3713429533747,0,"ant","1234560","1",345
"346",108.322,132.226,8.60200102771817,0,0.249735513707947,0.124867756853973,0,0.37460327056192,3.49167246017592,0.37460327056192,0.997400477586676,0.499471027415893,121.184928815404,0,"ant","1234560","1",346
"347",771.403,130.951,2.6143970517158,0.249577090381827,0,1.36959279845336,0.747190671822136,0.747190671822136,0,0,0.747190671822136,0.124788545190913,0.249577090381827,0,"ant","1234560","1",347
"348",804.842,133.657,5.050977555877,0,0.0737716392142224,0.96617050067659,7.20463347487285,1.7824179926275,7.42713825766413,0.446199430731184,0.297466287154123,0.371237926368345,0.593742709159629,16.5629228687415,"ant","1234560","1",348
"349",116,135.843,5.61376509293176,0.0273877357210691,0.272435897435897,0.0814424772758106,0,0.0814424772758106,3.51572039072039,0.217660425993759,0.0814424772758106,0.136217948717949,74.3159001492335,0,"ant","1234560","1",349
"350",338.59,132.022,3.79872966692486,0.131154144074361,5.76446165762974,26.5926878388846,0,7.33515104570101,0,41.9187606506584,0.262308288148722,31.5702246320682,2.88223082881487,36.0231448489543,"ant","1234560","1",350
"351",238.137,132.671,2.99368457354706,33.9876637232995,1.23301696327856,0,0,0.527650646989934,0.881249865285272,0,0.175883548996645,0,55.6469899341155,64.6280436547567,"ant","1234560","1",351
"352",290.858,135.043,6.19644134516125,0,4.63122004291974,11.3290128031046,7.82392197345144,6.69670049130683,22.0321555390882,12.8308825104194,7.32257055842782,11.5791423761774,6.13418201911256,100.020153431652,"ant","1234560","1",352
"353",692.447,134.318,1.29507007328766,1.00701651268299,0.215454695736826,0.0714279154344911,0.288053560604669,0.503508256341495,0.288053560604669,0.0714279154344911,0.215454695736826,0.288053560604669,0.35948147603916,0.647535036643829,"ant","1234560","1",353
"354",16.239,135.506,3.67321827011419,0,0.181797301005859,0.425207913231276,0,0,0.394781586703099,0,0,0.0608526530563543,2.48887351000489,0,"ant","1234560","1",354
"355",267.846,135.569,0.953866939569774,3.55450416160435,0,0.347094438927007,0,0.433225281179264,0.347094438927007,0,0,0.0861308422522573,5.4622380407439,9.01674220234825,"ant","1234560","1",355
"356",848.434,132.952,9.27044663238719,0,0.403744610205446,0.201872305102723,0.805529295118633,2.41854781064816,1.20927390532408,0,0.201872305102723,1.20927390532408,0,0.805529295118633,"ant","1234560","1",356
"357",462.247,134.665,3.43234520219117,0,0.555217886379024,1.11043577275805,0.0500284667938696,0.555217886379024,1.11043577275805,0,0.101037883917031,0.101037883917031,64.6681695082169,34.7325083092263,"ant","1234560","1",357
"358",677.698,134.298,7.33395808161052,0,2.23924687705144,0.617430476933469,3.78221655614648,2.77904365943925,0.23168805715971,0,0,0.23168805715971,26.8636843657536,14.7443368312894,"ant","1234560","1",358
"359",721.647,135.34,2.64727789990948,1.09478856847278,0.0910125436441226,1.73451441872495,4.83817405922669,12.4133195396353,0,0.274356653304022,0.365369196948144,0.182025087288245,0.365369196948144,0,"ant","1234560","1",359
"360",511.022,136.183,3.76037548451175,0.496668880963284,0.248334440481642,1.38310771155669,0,0.425951126389041,0,0.212975563194521,0.212975563194521,0.0353588772871212,35.0126892094961,19.0847484408557,"ant","1234560","1",360
"361",300.214,136.081,4.30434437296482,0.191724247478358,19.414105313319,42.4628703041855,0.860058772138829,20.2755142562148,4.49471844968628,38.1585259312207,0.955920895878008,52.6958144706536,0,55.6607894527837,"ant","1234560","1",361
"362",421.747,136.701,2.72597956808483,0,0.253911806543386,0.570477175740334,0.126406310616837,0.126406310616837,0.570477175740334,0,0.0637527479632743,0.444070865123497,22.3123626018363,23.0729988361567,"ant","1234560","1",362
"363",396.639,133.257,7.58146002502171,0,1.73331155222287,2.16613143572049,0,0.432819883497621,0,0.432819883497621,0.217425950865002,0,54.1553179112446,13.8644603995506,"ant","1234560","1",363
"364",228.108,137.792,0.108963914314468,1.19656634878037,0.108963914314468,0,0.108963914314468,0.162936694302008,0,0,0.108963914314468,0.217927828628936,2.44812383188767,3.75365409498251,"ant","1234560","1",364
"365",309.866,140.78,2.74398682335129,1.22306859782242,12.7072453825545,29.2631603848906,0.0595699255412894,13.2441287621165,0.358173602938132,23.2375493089356,0.0595699255412894,38.122490197354,0.238279702165158,53.246464837628,"ant","1234560","1",365
